source,source_id,title,url,year,phrase,extra,original_url,target_url,target_kind,tier,priority_reason,resolver_status,resolver_detail,resolver_candidates
mathoverflow,350882,A special type of generating function for Fibonacci,https://mathoverflow.net/questions/350882/a-special-type-of-generating-function-for-fibonacci,,reference-request,score=14 | tags=nt.number-theory|reference-request|co.combinatorics|generating-functions,https://mathoverflow.net/questions/350882/a-special-type-of-generating-function-for-fibonacci,https://mathoverflow.net/questions/350882/a-special-type-of-generating-function-for-fibonacci,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/350882/a-special-type-of-generating-function-for-fibonacci""]"
mathoverflow,328291,Where are Serre’s lectures at Coll&#232;ge de France to be found?,https://mathoverflow.net/questions/328291/where-are-serre-s-lectures-at-coll%c3%a8ge-de-france-to-be-found,,reference-request,score=14 | tags=reference-request|soft-question|ho.history-overview,https://mathoverflow.net/questions/328291/where-are-serre-s-lectures-at-coll%c3%a8ge-de-france-to-be-found,https://mathoverflow.net/questions/328291/where-are-serre-s-lectures-at-coll%c3%a8ge-de-france-to-be-found,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/328291/where-are-serre-s-lectures-at-coll%c3%a8ge-de-france-to-be-found""]"
mathoverflow,350462,Necessary use of large cardinals in mathematics,https://mathoverflow.net/questions/350462/necessary-use-of-large-cardinals-in-mathematics,,reference-request,score=14 | tags=reference-request|set-theory|large-cardinals,https://mathoverflow.net/questions/350462/necessary-use-of-large-cardinals-in-mathematics,https://mathoverflow.net/questions/350462/necessary-use-of-large-cardinals-in-mathematics,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/350462/necessary-use-of-large-cardinals-in-mathematics""]"
mathoverflow,363802,A generalization of metric spaces,https://mathoverflow.net/questions/363802/a-generalization-of-metric-spaces,,reference-request,score=14 | tags=reference-request|gn.general-topology|metric-spaces,https://mathoverflow.net/questions/363802/a-generalization-of-metric-spaces,https://mathoverflow.net/questions/363802/a-generalization-of-metric-spaces,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/363802/a-generalization-of-metric-spaces""]"
mathoverflow,135912,When was the continuum hypothesis born?,https://mathoverflow.net/questions/135912/when-was-the-continuum-hypothesis-born,,reference-request,score=14 | tags=reference-request|set-theory|ho.history-overview|continuum-hypothesis,https://mathoverflow.net/questions/135912/when-was-the-continuum-hypothesis-born,https://mathoverflow.net/questions/135912/when-was-the-continuum-hypothesis-born,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/135912/when-was-the-continuum-hypothesis-born""]"
mathoverflow,56314,Elementary mathematical books,https://mathoverflow.net/questions/56314/elementary-mathematical-books,,reference-request,score=14 | tags=problem-solving|reference-request,https://mathoverflow.net/questions/56314/elementary-mathematical-books,https://mathoverflow.net/questions/56314/elementary-mathematical-books,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/56314/elementary-mathematical-books""]"
mathoverflow,266250,Where does the really nice &#39;8-dimensional&#39; description of the $E_7$ root system come from?,https://mathoverflow.net/questions/266250/where-does-the-really-nice-8-dimensional-description-of-the-e-7-root-system,,reference-request,score=14 | tags=reference-request|lie-algebras|root-systems,https://mathoverflow.net/questions/266250/where-does-the-really-nice-8-dimensional-description-of-the-e-7-root-system,https://mathoverflow.net/questions/266250/where-does-the-really-nice-8-dimensional-description-of-the-e-7-root-system,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/266250/where-does-the-really-nice-8-dimensional-description-of-the-e-7-root-system""]"
mathoverflow,391172,Is there a large colimit-sketch for topological spaces?,https://mathoverflow.net/questions/391172/is-there-a-large-colimit-sketch-for-topological-spaces,,reference-request,score=14 | tags=reference-request|ct.category-theory|gn.general-topology|limits-and-colimits|sketches,https://mathoverflow.net/questions/391172/is-there-a-large-colimit-sketch-for-topological-spaces,https://mathoverflow.net/questions/391172/is-there-a-large-colimit-sketch-for-topological-spaces,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/391172/is-there-a-large-colimit-sketch-for-topological-spaces""]"
mathoverflow,301302,A characterization of $L_1(\mu)$ in $L_\infty(\mu)^*$,https://mathoverflow.net/questions/301302/a-characterization-of-l-1-mu-in-l-infty-mu,,reference-request,score=14 | tags=reference-request|fa.functional-analysis|measure-theory,https://mathoverflow.net/questions/301302/a-characterization-of-l-1-mu-in-l-infty-mu,https://mathoverflow.net/questions/301302/a-characterization-of-l-1-mu-in-l-infty-mu,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/301302/a-characterization-of-l-1-mu-in-l-infty-mu""]"
mathoverflow,72040,"How many sequences of rational squares are there, all of whose differences are also rational squares?",https://mathoverflow.net/questions/72040/how-many-sequences-of-rational-squares-are-there-all-of-whose-differences-are-a,,reference-request,score=14 | tags=finite-differences|nt.number-theory|reference-request,https://mathoverflow.net/questions/72040/how-many-sequences-of-rational-squares-are-there-all-of-whose-differences-are-a,https://mathoverflow.net/questions/72040/how-many-sequences-of-rational-squares-are-there-all-of-whose-differences-are-a,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/72040/how-many-sequences-of-rational-squares-are-there-all-of-whose-differences-are-a""]"
mathoverflow,499163,Statistical type of topology,https://mathoverflow.net/questions/499163/statistical-type-of-topology,,reference-request,score=14 | tags=reference-request|at.algebraic-topology,https://mathoverflow.net/questions/499163/statistical-type-of-topology,https://mathoverflow.net/questions/499163/statistical-type-of-topology,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/499163/statistical-type-of-topology""]"
mathoverflow,168201,Dimensions of self-affine sets,https://mathoverflow.net/questions/168201/dimensions-of-self-affine-sets,,reference-request,score=14 | tags=reference-request|fractals|dimension-theory,https://mathoverflow.net/questions/168201/dimensions-of-self-affine-sets,https://mathoverflow.net/questions/168201/dimensions-of-self-affine-sets,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/168201/dimensions-of-self-affine-sets""]"
mathoverflow,287296,Automorphisms of genus 6 surfaces,https://mathoverflow.net/questions/287296/automorphisms-of-genus-6-surfaces,,reference-request,score=14 | tags=ag.algebraic-geometry|reference-request|riemann-surfaces,https://mathoverflow.net/questions/287296/automorphisms-of-genus-6-surfaces,https://mathoverflow.net/questions/287296/automorphisms-of-genus-6-surfaces,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/287296/automorphisms-of-genus-6-surfaces""]"
mathoverflow,140754,Sets of evenly distributed points in the Euclidean plane,https://mathoverflow.net/questions/140754/sets-of-evenly-distributed-points-in-the-euclidean-plane,,reference-request,score=14 | tags=reference-request|co.combinatorics|mg.metric-geometry|discrete-geometry|plane-geometry,https://mathoverflow.net/questions/140754/sets-of-evenly-distributed-points-in-the-euclidean-plane,https://mathoverflow.net/questions/140754/sets-of-evenly-distributed-points-in-the-euclidean-plane,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/140754/sets-of-evenly-distributed-points-in-the-euclidean-plane""]"
mathoverflow,52807,Reference for combinatorics of cell decomposition of the Hilbert scheme of points in the plane,https://mathoverflow.net/questions/52807/reference-for-combinatorics-of-cell-decomposition-of-the-hilbert-scheme-of-point,,reference-request,score=14 | tags=hilbert-schemes|ag.algebraic-geometry|co.combinatorics|ac.commutative-algebra|reference-request,https://mathoverflow.net/questions/52807/reference-for-combinatorics-of-cell-decomposition-of-the-hilbert-scheme-of-point,https://mathoverflow.net/questions/52807/reference-for-combinatorics-of-cell-decomposition-of-the-hilbert-scheme-of-point,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/52807/reference-for-combinatorics-of-cell-decomposition-of-the-hilbert-scheme-of-point""]"
mathoverflow,292040,Why is the first integral Pontryagin class a homeomorphism invariant?,https://mathoverflow.net/questions/292040/why-is-the-first-integral-pontryagin-class-a-homeomorphism-invariant,,reference-request,score=14 | tags=reference-request|differential-topology|characteristic-classes,https://mathoverflow.net/questions/292040/why-is-the-first-integral-pontryagin-class-a-homeomorphism-invariant,https://mathoverflow.net/questions/292040/why-is-the-first-integral-pontryagin-class-a-homeomorphism-invariant,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/292040/why-is-the-first-integral-pontryagin-class-a-homeomorphism-invariant""]"
mathoverflow,220813,Woodin on Posner-Robinson for the hyperjump and sharp,https://mathoverflow.net/questions/220813/woodin-on-posner-robinson-for-the-hyperjump-and-sharp,,reference-request,score=14 | tags=reference-request|lo.logic|set-theory|computability-theory|descriptive-set-theory,https://mathoverflow.net/questions/220813/woodin-on-posner-robinson-for-the-hyperjump-and-sharp,https://mathoverflow.net/questions/220813/woodin-on-posner-robinson-for-the-hyperjump-and-sharp,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/220813/woodin-on-posner-robinson-for-the-hyperjump-and-sharp""]"
mathoverflow,76940,How to disjoint two cycles with zero intersection?,https://mathoverflow.net/questions/76940/how-to-disjoint-two-cycles-with-zero-intersection,,reference-request,score=14 | tags=reference-request|at.algebraic-topology|gt.geometric-topology|smooth-manifolds,https://mathoverflow.net/questions/76940/how-to-disjoint-two-cycles-with-zero-intersection,https://mathoverflow.net/questions/76940/how-to-disjoint-two-cycles-with-zero-intersection,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/76940/how-to-disjoint-two-cycles-with-zero-intersection""]"
mathoverflow,92515,Does the hyperfinite II_1 factor admit two irreducible representations that are not unitarily equivalent?,https://mathoverflow.net/questions/92515/does-the-hyperfinite-ii-1-factor-admit-two-irreducible-representations-that-are,,reference-request,score=14 | tags=oa.operator-algebras|von-neumann-algebras|c-star-algebras|reference-request,https://mathoverflow.net/questions/92515/does-the-hyperfinite-ii-1-factor-admit-two-irreducible-representations-that-are,https://mathoverflow.net/questions/92515/does-the-hyperfinite-ii-1-factor-admit-two-irreducible-representations-that-are,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/92515/does-the-hyperfinite-ii-1-factor-admit-two-irreducible-representations-that-are""]"
mathoverflow,30808,Has there ever been a weaker Church-like thesis?,https://mathoverflow.net/questions/30808/has-there-ever-been-a-weaker-church-like-thesis,,reference-request,score=14 | tags=ho.history-overview|computability-theory|lo.logic|mathematical-philosophy|reference-request,https://mathoverflow.net/questions/30808/has-there-ever-been-a-weaker-church-like-thesis,https://mathoverflow.net/questions/30808/has-there-ever-been-a-weaker-church-like-thesis,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/30808/has-there-ever-been-a-weaker-church-like-thesis""]"
mathoverflow,133297,What&#180;s essential to learn about complex spaces and several complex variables for an algebraic geometer?,https://mathoverflow.net/questions/133297/what%c2%b4s-essential-to-learn-about-complex-spaces-and-several-complex-variables-for,,reference-request,score=14 | tags=ag.algebraic-geometry|reference-request|big-picture|several-complex-variables,https://mathoverflow.net/questions/133297/what%c2%b4s-essential-to-learn-about-complex-spaces-and-several-complex-variables-for,https://mathoverflow.net/questions/133297/what%c2%b4s-essential-to-learn-about-complex-spaces-and-several-complex-variables-for,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/133297/what%c2%b4s-essential-to-learn-about-complex-spaces-and-several-complex-variables-for""]"
mathoverflow,209936,"Transcendence of $\Gamma(1/3), \Gamma(1/4)$",https://mathoverflow.net/questions/209936/transcendence-of-gamma1-3-gamma1-4,,reference-request,score=14 | tags=nt.number-theory|reference-request|gamma-function|transcendental-number-theory|irrational-numbers,https://mathoverflow.net/questions/209936/transcendence-of-gamma1-3-gamma1-4,https://mathoverflow.net/questions/209936/transcendence-of-gamma1-3-gamma1-4,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/209936/transcendence-of-gamma1-3-gamma1-4""]"
mathoverflow,449879,Famous papers published in annotated form?,https://mathoverflow.net/questions/449879/famous-papers-published-in-annotated-form,,reference-request,score=14 | tags=reference-request|soft-question|big-list,https://mathoverflow.net/questions/449879/famous-papers-published-in-annotated-form,https://mathoverflow.net/questions/449879/famous-papers-published-in-annotated-form,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/449879/famous-papers-published-in-annotated-form""]"
mathoverflow,389574,Descriptive set theory for computer scientists?,https://mathoverflow.net/questions/389574/descriptive-set-theory-for-computer-scientists,,reference-request,score=14 | tags=reference-request|set-theory|computability-theory|descriptive-set-theory,https://mathoverflow.net/questions/389574/descriptive-set-theory-for-computer-scientists,https://mathoverflow.net/questions/389574/descriptive-set-theory-for-computer-scientists,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/389574/descriptive-set-theory-for-computer-scientists""]"
mathoverflow,264521,Prokhorov&#39;s theorem in non separable metric spaces,https://mathoverflow.net/questions/264521/prokhorovs-theorem-in-non-separable-metric-spaces,,reference-request,score=14 | tags=reference-request|pr.probability|measure-theory,https://mathoverflow.net/questions/264521/prokhorovs-theorem-in-non-separable-metric-spaces,https://mathoverflow.net/questions/264521/prokhorovs-theorem-in-non-separable-metric-spaces,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/264521/prokhorovs-theorem-in-non-separable-metric-spaces""]"
mathoverflow,111498,The geometry of crinkled aluminum foil,https://mathoverflow.net/questions/111498/the-geometry-of-crinkled-aluminum-foil,,reference-request,score=14 | tags=discrete-geometry|manifolds|mg.metric-geometry|reference-request,https://mathoverflow.net/questions/111498/the-geometry-of-crinkled-aluminum-foil,https://mathoverflow.net/questions/111498/the-geometry-of-crinkled-aluminum-foil,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/111498/the-geometry-of-crinkled-aluminum-foil""]"
mathoverflow,416258,Unpublished result of Rosser in Sieve Methods book,https://mathoverflow.net/questions/416258/unpublished-result-of-rosser-in-sieve-methods-book,,reference-request,score=14 | tags=nt.number-theory|reference-request|prime-numbers|sieve-theory,https://mathoverflow.net/questions/416258/unpublished-result-of-rosser-in-sieve-methods-book,https://mathoverflow.net/questions/416258/unpublished-result-of-rosser-in-sieve-methods-book,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/416258/unpublished-result-of-rosser-in-sieve-methods-book""]"
mathoverflow,72027,2-cocycle twists of braided Hopf algebras,https://mathoverflow.net/questions/72027/2-cocycle-twists-of-braided-hopf-algebras,,reference-request,score=14 | tags=reference-request|qa.quantum-algebra|hopf-algebras,https://mathoverflow.net/questions/72027/2-cocycle-twists-of-braided-hopf-algebras,https://mathoverflow.net/questions/72027/2-cocycle-twists-of-braided-hopf-algebras,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/72027/2-cocycle-twists-of-braided-hopf-algebras""]"
mathoverflow,329987,Injection into a proper class and choice without regularity,https://mathoverflow.net/questions/329987/injection-into-a-proper-class-and-choice-without-regularity,,reference-request,score=14 | tags=reference-request|set-theory|lo.logic|axiom-of-choice,https://mathoverflow.net/questions/329987/injection-into-a-proper-class-and-choice-without-regularity,https://mathoverflow.net/questions/329987/injection-into-a-proper-class-and-choice-without-regularity,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/329987/injection-into-a-proper-class-and-choice-without-regularity""]"
mathoverflow,287547,Explicit forms for the roots of Eulerian polynomials,https://mathoverflow.net/questions/287547/explicit-forms-for-the-roots-of-eulerian-polynomials,,reference-request,score=14 | tags=reference-request|co.combinatorics|polynomials,https://mathoverflow.net/questions/287547/explicit-forms-for-the-roots-of-eulerian-polynomials,https://mathoverflow.net/questions/287547/explicit-forms-for-the-roots-of-eulerian-polynomials,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/287547/explicit-forms-for-the-roots-of-eulerian-polynomials""]"
mathoverflow,59549,"Connes&#39;s unpublished manuscript on correspondences, anyone?",https://mathoverflow.net/questions/59549/conness-unpublished-manuscript-on-correspondences-anyone,,reference-request,score=14 | tags=oa.operator-algebras|von-neumann-algebras|reference-request,https://mathoverflow.net/questions/59549/conness-unpublished-manuscript-on-correspondences-anyone,https://mathoverflow.net/questions/59549/conness-unpublished-manuscript-on-correspondences-anyone,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/59549/conness-unpublished-manuscript-on-correspondences-anyone""]"
mathoverflow,204093,Generalization of Schur polynomials,https://mathoverflow.net/questions/204093/generalization-of-schur-polynomials,,reference-request,score=14 | tags=reference-request|rt.representation-theory|polynomials,https://mathoverflow.net/questions/204093/generalization-of-schur-polynomials,https://mathoverflow.net/questions/204093/generalization-of-schur-polynomials,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/204093/generalization-of-schur-polynomials""]"
mathoverflow,93801,What is a good reference that compact resolvent implies Fredholm operator?,https://mathoverflow.net/questions/93801/what-is-a-good-reference-that-compact-resolvent-implies-fredholm-operator,,reference-request,score=14 | tags=fa.functional-analysis|sp.spectral-theory|unbounded-operators|reference-request,https://mathoverflow.net/questions/93801/what-is-a-good-reference-that-compact-resolvent-implies-fredholm-operator,https://mathoverflow.net/questions/93801/what-is-a-good-reference-that-compact-resolvent-implies-fredholm-operator,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/93801/what-is-a-good-reference-that-compact-resolvent-implies-fredholm-operator""]"
mathoverflow,498168,"How to prove $\sup_{n,k} \frac{1}{n}\sum_{j=0}^{n-1}\sin\left(\frac{2\pi k}{2^n-1}2^j\right) = \frac{\sqrt{15}}{8}$?",https://mathoverflow.net/questions/498168/how-to-prove-sup-n-k-frac1n-sum-j-0n-1-sin-left-frac2-pi-k2n,,reference-request,score=14 | tags=nt.number-theory|reference-request|ca.classical-analysis-and-odes|ergodic-theory|trigonometric-functions,https://mathoverflow.net/questions/498168/how-to-prove-sup-n-k-frac1n-sum-j-0n-1-sin-left-frac2-pi-k2n,https://mathoverflow.net/questions/498168/how-to-prove-sup-n-k-frac1n-sum-j-0n-1-sin-left-frac2-pi-k2n,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/498168/how-to-prove-sup-n-k-frac1n-sum-j-0n-1-sin-left-frac2-pi-k2n""]"
mathoverflow,440564,Comparing algebraic and analytic spaces through the universal property of classifying topoi,https://mathoverflow.net/questions/440564/comparing-algebraic-and-analytic-spaces-through-the-universal-property-of-classi,,reference-request,score=14 | tags=ag.algebraic-geometry|reference-request|ct.category-theory|categorical-logic|gaga,https://mathoverflow.net/questions/440564/comparing-algebraic-and-analytic-spaces-through-the-universal-property-of-classi,https://mathoverflow.net/questions/440564/comparing-algebraic-and-analytic-spaces-through-the-universal-property-of-classi,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/440564/comparing-algebraic-and-analytic-spaces-through-the-universal-property-of-classi""]"
mathoverflow,401687,Reference request for a complete and formal Duality Principle in category theory,https://mathoverflow.net/questions/401687/reference-request-for-a-complete-and-formal-duality-principle-in-category-theory,,reference-request,score=14 | tags=reference-request|ct.category-theory|lo.logic|duality,https://mathoverflow.net/questions/401687/reference-request-for-a-complete-and-formal-duality-principle-in-category-theory,https://mathoverflow.net/questions/401687/reference-request-for-a-complete-and-formal-duality-principle-in-category-theory,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/401687/reference-request-for-a-complete-and-formal-duality-principle-in-category-theory""]"
mathoverflow,345108,An unpublished paper of Thurston about diffeomorphism groups,https://mathoverflow.net/questions/345108/an-unpublished-paper-of-thurston-about-diffeomorphism-groups,,reference-request,score=14 | tags=reference-request|dg.differential-geometry|differential-topology,https://mathoverflow.net/questions/345108/an-unpublished-paper-of-thurston-about-diffeomorphism-groups,https://mathoverflow.net/questions/345108/an-unpublished-paper-of-thurston-about-diffeomorphism-groups,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/345108/an-unpublished-paper-of-thurston-about-diffeomorphism-groups""]"
mathoverflow,227564,Arguments against Freiling&#39;s argument against Continuum Hypothesis,https://mathoverflow.net/questions/227564/arguments-against-freilings-argument-against-continuum-hypothesis,,reference-request,score=14 | tags=reference-request|pr.probability|set-theory|mathematical-philosophy|axioms,https://mathoverflow.net/questions/227564/arguments-against-freilings-argument-against-continuum-hypothesis,https://mathoverflow.net/questions/227564/arguments-against-freilings-argument-against-continuum-hypothesis,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/227564/arguments-against-freilings-argument-against-continuum-hypothesis""]"
mathoverflow,179826,Geometric meaning of the black hole horizon,https://mathoverflow.net/questions/179826/geometric-meaning-of-the-black-hole-horizon,,reference-request,score=14 | tags=reference-request|dg.differential-geometry|general-relativity,https://mathoverflow.net/questions/179826/geometric-meaning-of-the-black-hole-horizon,https://mathoverflow.net/questions/179826/geometric-meaning-of-the-black-hole-horizon,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/179826/geometric-meaning-of-the-black-hole-horizon""]"
mathoverflow,56843,Reconstruction conjecture and partial 2-trees,https://mathoverflow.net/questions/56843/reconstruction-conjecture-and-partial-2-trees,,reference-request,score=14 | tags=reference-request|co.combinatorics|graph-theory|graph-reconstruction,https://mathoverflow.net/questions/56843/reconstruction-conjecture-and-partial-2-trees,https://mathoverflow.net/questions/56843/reconstruction-conjecture-and-partial-2-trees,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/56843/reconstruction-conjecture-and-partial-2-trees""]"
mathoverflow,244558,linear independence of $\sin(k \pi / m)$,https://mathoverflow.net/questions/244558/linear-independence-of-sink-pi-m,,reference-request,score=13 | tags=nt.number-theory|reference-request|algebraic-number-theory,https://mathoverflow.net/questions/244558/linear-independence-of-sink-pi-m,https://mathoverflow.net/questions/244558/linear-independence-of-sink-pi-m,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/244558/linear-independence-of-sink-pi-m""]"
mathoverflow,508967,Non-constructive proofs for the infinitude of prime knots?,https://mathoverflow.net/questions/508967/non-constructive-proofs-for-the-infinitude-of-prime-knots,,reference-request,score=13 | tags=reference-request|knot-theory,https://mathoverflow.net/questions/508967/non-constructive-proofs-for-the-infinitude-of-prime-knots,https://mathoverflow.net/questions/508967/non-constructive-proofs-for-the-infinitude-of-prime-knots,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/508967/non-constructive-proofs-for-the-infinitude-of-prime-knots""]"
mathoverflow,395685,Quote by Thurston on the Ricci flow,https://mathoverflow.net/questions/395685/quote-by-thurston-on-the-ricci-flow,,reference-request,score=13 | tags=reference-request|ricci-flow,https://mathoverflow.net/questions/395685/quote-by-thurston-on-the-ricci-flow,https://mathoverflow.net/questions/395685/quote-by-thurston-on-the-ricci-flow,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/395685/quote-by-thurston-on-the-ricci-flow""]"
mathoverflow,91827,Application of polynomials with non-negative coefficients,https://mathoverflow.net/questions/91827/application-of-polynomials-with-non-negative-coefficients,,reference-request,score=13 | tags=reference-request|polynomials|big-list|oc.optimization-and-control|approximation-theory,https://mathoverflow.net/questions/91827/application-of-polynomials-with-non-negative-coefficients,https://mathoverflow.net/questions/91827/application-of-polynomials-with-non-negative-coefficients,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/91827/application-of-polynomials-with-non-negative-coefficients""]"
mathoverflow,194681,nonstandard models and mathematical theorems,https://mathoverflow.net/questions/194681/nonstandard-models-and-mathematical-theorems,,reference-request,score=13 | tags=reference-request|model-theory|mathematical-philosophy|peano-arithmetic,https://mathoverflow.net/questions/194681/nonstandard-models-and-mathematical-theorems,https://mathoverflow.net/questions/194681/nonstandard-models-and-mathematical-theorems,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/194681/nonstandard-models-and-mathematical-theorems""]"
mathoverflow,181630,Books on the analysis of hyperbolic partial differential equations,https://mathoverflow.net/questions/181630/books-on-the-analysis-of-hyperbolic-partial-differential-equations,,reference-request,score=13 | tags=reference-request|differential-equations,https://mathoverflow.net/questions/181630/books-on-the-analysis-of-hyperbolic-partial-differential-equations,https://mathoverflow.net/questions/181630/books-on-the-analysis-of-hyperbolic-partial-differential-equations,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/181630/books-on-the-analysis-of-hyperbolic-partial-differential-equations""]"
mathoverflow,326910,Gauss&#39; posthumous publications?,https://mathoverflow.net/questions/326910/gauss-posthumous-publications,,reference-request,score=13 | tags=reference-request|ho.history-overview,https://mathoverflow.net/questions/326910/gauss-posthumous-publications,https://mathoverflow.net/questions/326910/gauss-posthumous-publications,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/326910/gauss-posthumous-publications""]"
mathoverflow,205920,Representation Theory of Lie Groups: Reference Request,https://mathoverflow.net/questions/205920/representation-theory-of-lie-groups-reference-request,,reference-request,score=13 | tags=reference-request|lie-groups|lie-algebras,https://mathoverflow.net/questions/205920/representation-theory-of-lie-groups-reference-request,https://mathoverflow.net/questions/205920/representation-theory-of-lie-groups-reference-request,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/205920/representation-theory-of-lie-groups-reference-request""]"
mathoverflow,419902,Topological vector spaces (reference request),https://mathoverflow.net/questions/419902/topological-vector-spaces-reference-request,,reference-request,score=13 | tags=reference-request|fa.functional-analysis|linear-algebra|gn.general-topology,https://mathoverflow.net/questions/419902/topological-vector-spaces-reference-request,https://mathoverflow.net/questions/419902/topological-vector-spaces-reference-request,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/419902/topological-vector-spaces-reference-request""]"
mathoverflow,483035,What&#39;s the deal with De Morgan algebras and Kleene algebras?,https://mathoverflow.net/questions/483035/whats-the-deal-with-de-morgan-algebras-and-kleene-algebras,,reference-request,score=13 | tags=reference-request|lo.logic|ra.rings-and-algebras|order-theory|lattice-theory,https://mathoverflow.net/questions/483035/whats-the-deal-with-de-morgan-algebras-and-kleene-algebras,https://mathoverflow.net/questions/483035/whats-the-deal-with-de-morgan-algebras-and-kleene-algebras,mathoverflow_html,priority,mathoverflow page likely contains problem text directly,heuristic,,"[""https://mathoverflow.net/questions/483035/whats-the-deal-with-de-morgan-algebras-and-kleene-algebras""]"
